arm,cycle,Q_cliff_abs_norm_bol,SOC0_to_mid_ratio_norm_bol,fade_ratio_Si_Gr,mechanism_state,score_H1,score_H2,LLI_vs_R_ratio,dchg_fit_dR,RCF
SJ900_dry,40,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,41,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,42,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,43,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,44,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,45,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,46,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,47,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,48,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,49,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,50,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,51,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,52,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,53,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,54,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,55,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,56,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,57,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,58,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,59,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,60,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,61,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,62,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,63,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,64,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,65,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,66,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,67,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,68,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,69,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,70,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,71,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,72,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,73,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,74,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,75,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,76,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,77,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,78,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,79,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,80,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,81,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,82,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,83,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,84,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,85,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,86,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,87,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,88,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,89,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,90,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,91,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,92,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,93,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,94,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,95,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,96,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,97,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,98,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,99,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,100,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,101,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,102,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,103,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,104,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,105,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,106,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,107,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,108,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,109,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,110,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,111,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,112,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,113,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,114,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,115,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,116,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,117,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,118,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,119,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,120,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,121,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,122,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,123,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,124,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,125,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,126,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,127,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,128,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,129,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,130,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,131,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,132,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,133,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,134,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,135,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,136,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,137,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,138,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,139,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,140,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,141,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,142,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,143,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,144,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,145,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,146,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,147,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,148,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,149,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,150,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,151,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,152,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,153,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,154,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,155,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,156,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,157,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,158,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,159,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,160,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,161,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,162,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,163,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,164,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,165,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,166,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,167,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,168,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,169,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,170,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,171,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,172,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,173,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,174,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,175,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,176,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,177,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,178,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,179,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,180,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,181,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,182,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,183,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,184,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,185,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,186,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,187,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,188,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,189,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,190,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,191,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,192,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,193,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,194,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,195,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,196,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,197,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,198,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,199,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,200,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,201,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,202,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,203,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,204,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,205,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,206,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,207,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,208,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,209,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,210,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,211,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,212,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,213,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,214,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,215,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,216,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,217,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,218,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,219,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,220,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,221,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,222,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,223,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,224,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,225,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,226,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,227,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,228,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,229,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,230,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,231,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,232,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,233,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,234,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,235,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,236,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,237,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,238,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,239,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,240,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,241,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,242,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,243,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,244,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,245,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,246,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,247,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,248,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,249,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,250,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,251,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,252,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,253,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,254,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,255,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,256,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,257,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,258,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,259,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,260,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,261,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,262,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,263,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,264,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,265,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,266,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,267,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,268,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,269,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,270,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,271,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,272,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,273,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,274,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,275,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,276,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,277,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,278,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,279,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,280,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,281,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,282,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,283,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,284,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,285,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,286,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,287,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,288,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,289,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,290,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,291,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,292,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,293,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,294,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,295,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,296,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,297,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,298,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,299,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,300,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,301,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,302,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,303,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,304,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,305,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
SJ900_dry,306,,,,H1_dominant,0.11337067444191698,-0.5909090909090908,,,1.0
